1Stockflaeche,2Stockflaeche,3JahreszeitenVerandaflaeche,AbgeschirmteVerandaflaeche,Aussenmaterialqualitaet,Aussenmaterialzustand,Baujahr,Bedingung1_EbNA,Bedingung1_EbNU,Bedingung1_EbOA,Bedingung1_EbOU,Bedingung1_Haup,Bedingung1_Norm,Bedingung1_PosA,Bedingung1_PosN,Bedingung1_Zubr,Bedingung2_EbNA,Bedingung2_Haup,Bedingung2_Norm,Bedingung2_PosA,Bedingung2_PosN,Bedingung2_Zubr,Dachmeterial_HolzSchd,Dachmeterial_HolzScht,Dachmeterial_KiesTeer,Dachmeterial_Metall,Dachmeterial_TonFli,Dachmeterial_VerbSch,Dachtyp_Flach,Dachtyp_Giebel,Dachtyp_GiebelS,Dachtyp_Mansarde,Dachtyp_Pult,Dachtyp_Walm,EinfahrtGepflastert_J,EinfahrtGepflastert_N,EinfahrtGepflastert_P,Elektrik_Mix,Elektrik_SLSRo,Elektrik_SichAr,Elektrik_SichDu,Elektrik_SichSc,Fundament_BetonGeg,Fundament_BetonSte,Fundament_Holz,Fundament_Platten,Fundament_Stein,Fundament_ZiegFli,Funktionalitaet,Garagenautos,Garagenflaeche,Garageninnenausbau,Garagenqualitaet,Garagentyp_2Typen,Garagentyp_Abgetr,Garagentyp_CarPort,Garagentyp_Eingeb,Garagentyp_None,Garagentyp_Tiefgar,Garagentyp_Verbund,Garagenzustand,Gebauedetyp_1Fam,Gebauedetyp_2famU,Gebauedetyp_DoppH,Gebauedetyp_StHAb,Gebauedetyp_StHau,Gelaendekontur_Ebn,Gelaendekontur_Erh,Gelaendekontur_Hng,Gelaendekontur_Snk,Gelaendeneigung,GeringequalitaetFlaeche,GeschlosseneVerandaflaeche,Grundstueckanordnung_2St,Grundstueckanordnung_3St,Grundstueckanordnung_Eck,Grundstueckanordnung_Inn,Grundstueckanordnung_SG,Grundstuecksform,Grundstuecksgroesse,Hausqualitaet,Hauszustand,Heizung_GasWD,Heizung_GasWO,Heizung_GravOf,Heizung_NGasWD,Heizung_WandOf,Heizungsqualitaet,Holzdeckflaeche,Kamine,Kaminqualitaet,KellerHalbbadezimmer,KellerVollbadezimmer,Kellerbelichtung,Kellerbereich1,Kellerbereich2,Kellerbereichgroesse1,Kellerbereichgroesse2,KellerbereichgroesseGes,KellerbereichgroesseNAu,Kellerhoehe,Kellerzustand,Klimalanlage,Kuechen,KuechenQualitaet,Mauerwerkflaeche,Mauerwerktyp_Kein,Mauerwerktyp_Stein,Mauerwerktyp_ZiegAlg,Mauerwerktyp_ZiegGla,Nachbarschaft_Altstad,Nachbarschaft_Berkers,Nachbarschaft_Bockenh,Nachbarschaft_Bornhei,Nachbarschaft_Dornbus,Nachbarschaft_Eckenhe,Nachbarschaft_Eisenba,Nachbarschaft_Flughaf,Nachbarschaft_Gallus,Nachbarschaft_Ginnhei,Nachbarschaft_Hausen,Nachbarschaft_Hochsch,Nachbarschaft_Höchst,Nachbarschaft_Kalbach,Nachbarschaft_Nied,Nachbarschaft_Nordend,Nachbarschaft_Oberrad,Nachbarschaft_Riederw,Nachbarschaft_Sachsen,Nachbarschaft_Schwanh,Nachbarschaft_Sindlin,Nachbarschaft_Sossenh,Nachbarschaft_Westend,Nachbarschaft_Wiesend,Nachbarschaft_Zeilshe,OberirdischeHalbbadezimmer,OberirdischeRaueme,OberirdischeVollbadezimmer,OberirdischeWohnflaeche,OffeneVerandaflaeche,Poolflaeche,Poolqualitaet,Schlafzimmer,SondermerkmalWert,Sondermerkmal_2Gar,Sondermerkmal_And,Sondermerkmal_None,Sondermerkmal_Schu,Sondermerkmal_Tenn,Strassenlaenge,Strassentyp_Pfla,Strassentyp_Scho,Umbaujahr,Verkaufsbedingung_Abnormal,Verkaufsbedingung_AngrLand,Verkaufsbedingung_Familie,Verkaufsbedingung_Normal,Verkaufsbedingung_Unfertig,Verkaufsbedingung_Zuweis,Verkaufsjahr,Verkaufsmonat,Verkaufspreis,Verkaufstyp_And,Verkaufstyp_GarB,Verkaufstyp_GarK,Verkaufstyp_GeBU,Verkaufstyp_Neu,Verkaufstyp_Ver,Verkaufstyp_VerA,Verkaufstyp_VerAZ,Verkaufstyp_VerZ,Verkleidung1_AsbeSch,Verkleidung1_AsphSch,Verkleidung1_BetonSt,Verkleidung1_Hartfas,Verkleidung1_Holz,Verkleidung1_HolzSch,Verkleidung1_Metall,Verkleidung1_Sperrho,Verkleidung1_Stein,Verkleidung1_Stuck,Verkleidung1_Vinyl,Verkleidung1_Zement,Verkleidung1_ZiegAlg,Verkleidung1_ZiegMau,Verkleidung2_AsbeSch,Verkleidung2_AsphSch,Verkleidung2_BetonSt,Verkleidung2_Hartfas,Verkleidung2_HlzSch,Verkleidung2_Holz,Verkleidung2_Metall,Verkleidung2_Sperrho,Verkleidung2_Stein,Verkleidung2_Stuck,Verkleidung2_StuckIm,Verkleidung2_Vinyl,Verkleidung2_ZementPl,Verkleidung2_ZiegAll,Verkleidung2_ZiegGla,Versorgung,Wohngebiet_D,Wohngebiet_G (alle),Wohngebiet_WH,Wohngebiet_WM,Wohngebiet_WN,Wohnungsklasse,Wohnungsstil_1.5U,Wohnungsstil_1.5V,Wohnungsstil_1Sto,Wohnungsstil_2.5U,Wohnungsstil_2.5V,Wohnungsstil_2Sto,Wohnungsstil_GFoy,Wohnungsstil_GSto,Zaunqualitaet_GuHol,Zaunqualitaet_GuPrv,Zaunqualitaet_MnHol,Zaunqualitaet_MnPrv,Zaunqualitaet_None,Zufahrtsweg_None,Zufahrtsweg_Pfla,Zufahrtsweg_Scho
116.73,0.0,0.0,0.0,2,2,1964,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,2.0,44.82,3,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,767.88,5,6,False,True,False,False,False,3,0.0,1,3,1.0,0.0,1,3,1,109.17,0.0,116.73,7.56,3,3,True,1,2,58.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,5,1,116.73,0.0,0.0,0,3,0.0,False,False,True,False,False,22.2,True,False,2000,False,False,False,True,False,False,2019,10,130050.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
70.2,37.8,0.0,0.0,2,2,1940,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,7,0.0,0.0,0,0,False,False,False,False,True,False,False,0,True,False,False,False,False,True,False,False,False,0,0.0,8.64,False,False,False,True,False,3,733.95,5,7,False,True,False,False,False,3,0.0,0,0,0.0,0.0,1,1,1,0.0,0.0,70.2,70.2,4,3,True,1,2,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7,1,108.0,0.0,0.0,0,4,0.0,False,False,True,False,False,17.4,True,False,1960,False,False,False,True,False,False,2018,7,101150.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,False,False,False,True,False,50,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
80.28,0.0,0.0,0.0,2,2,1976,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,1.0,23.76,2,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,True,False,False,3,852.93,5,5,False,True,False,False,False,2,0.0,0,0,0.0,0.0,1,3,1,30.6,0.0,77.76,47.16,3,3,True,1,2,5.85,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,5,1,80.28,0.0,0.0,0,3,0.0,False,False,True,False,False,20.684476534296028,True,False,1976,False,False,False,True,False,False,2018,10,93500.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
151.83,89.82,0.0,0.0,2,2,1930,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,7,2.0,60.48,3,3,False,False,False,False,False,True,False,3,True,False,False,False,False,True,False,False,False,0,35.73,0.0,False,False,True,False,False,3,1427.67,7,3,False,True,False,False,False,4,12.24,2,3,0.0,1.0,1,6,1,47.07,0.0,74.16,27.09,3,3,True,1,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,12,2,277.38,5.67,0.0,0,5,0.0,False,False,True,False,False,30.6,True,False,1980,False,False,False,True,False,False,2019,8,167450.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,False,False,False,False,True,75,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
58.14,59.58,0.0,0.0,2,3,2007,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,44.73,2,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,2,901.89,6,6,False,True,False,False,False,4,12.78,0,0,0.0,1.0,1,6,1,48.51,0.0,57.15,8.64,4,3,True,1,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,6,2,117.72,4.86,0.0,0,3,0.0,False,False,True,False,False,17.1,True,False,2016,False,False,False,True,False,False,2017,5,148750.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,60,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
188.73,0.0,0.0,0.0,3,2,2015,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,3.0,102.06,3,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,False,True,1,1880.64,8,5,False,True,False,False,False,4,17.28,1,5,0.0,1.0,2,6,1,154.89,0.0,186.93,32.04,5,3,True,1,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,8,1,188.73,24.03,0.0,0,1,0.0,False,False,True,False,False,14.7,True,False,2016,False,False,False,False,True,False,2016,1,359550.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
83.52,54.72,0.0,0.0,2,2,1940,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,7,2.0,43.2,1,3,False,True,False,False,False,False,False,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,561.6,5,5,False,True,False,False,False,2,0.0,1,4,0.0,0.0,1,2,1,40.32,0.0,83.52,43.2,3,3,True,1,2,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7,2,138.24,0.9,0.0,0,4,0.0,False,False,True,False,False,15.6,True,False,1960,False,False,False,True,False,False,2020,3,117640.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,False,False,False,True,False,50,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
130.5,0.0,0.0,0.0,3,2,2018,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,3.0,70.92,2,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,659.52,7,5,False,True,False,False,False,4,0.0,0,0,0.0,0.0,1,1,1,0.0,0.0,130.5,130.5,4,3,True,1,3,12.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,6,2,130.5,8.37,0.0,0,2,0.0,False,False,True,False,False,18.3,True,False,2019,False,False,False,False,True,False,2019,2,190606.55,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
127.26,0.0,0.0,17.1,4,2,1968,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,6,2.0,54.09,1,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,True,False,False,2,992.61,6,8,False,True,False,False,False,4,0.0,1,3,0.0,1.0,1,5,4,47.52,36.99,106.56,22.05,4,3,True,1,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,6,1,127.26,4.59,0.0,0,3,0.0,False,False,True,False,False,26.1,True,False,2012,False,False,False,True,False,False,2018,5,150025.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
111.06,102.6,0.0,0.0,3,2,2013,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,3.0,59.04,3,3,False,False,False,True,False,False,False,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,1079.91,8,5,False,True,False,False,False,4,9.36,1,4,0.0,0.0,1,1,1,0.0,0.0,106.29,106.29,4,3,True,1,4,30.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,10,2,213.66,9.0,0.0,0,4,0.0,False,False,True,False,False,27.9,True,False,2014,False,False,False,True,False,False,2017,5,242250.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,60,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
156.6,0.0,0.0,17.28,2,2,1978,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,2.0,46.08,2,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,994.5,6,5,False,True,False,False,False,1,2.25,1,3,0.0,0.0,1,3,1,27.09,0.0,156.6,129.51,3,3,True,1,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,8,1,156.6,0.0,0.0,0,4,0.0,False,False,True,False,False,25.5,True,False,1978,False,False,True,False,False,False,2018,10,127500.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
70.11,0.0,0.0,0.0,2,2,1940,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,7,1.0,27.72,1,3,False,True,False,False,False,False,False,3,True,False,False,False,False,True,False,False,False,0,14.04,0.0,False,False,False,True,False,3,819.0,5,6,False,True,False,False,False,2,0.0,0,0,0.0,0.0,1,1,1,0.0,0.0,66.78,66.78,3,3,True,1,2,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,1,84.15,0.0,0.0,0,2,510.0,False,False,False,True,False,15.0,True,False,1970,False,False,False,True,False,False,2018,8,67575.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,True,False,40,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
83.07,0.0,0.0,0.0,2,2,1990,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,1.0,23.76,2,3,False,False,False,False,False,False,True,3,False,False,False,True,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,721.08,6,5,False,True,False,False,False,2,7.2,1,3,0.0,0.0,1,4,4,48.87,10.71,83.07,23.49,4,3,True,1,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,5,2,83.07,0.0,0.0,0,2,0.0,False,False,True,False,False,15.0,True,False,1990,False,False,False,True,False,False,2020,5,121550.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,False,False,False,False,True,120,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
112.05,0.0,0.0,0.0,3,2,2014,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,44.55,2,3,False,False,False,False,False,False,True,3,False,False,False,True,False,True,False,False,False,0,0.0,0.0,False,False,True,False,False,2,309.15,7,5,False,True,False,False,False,4,0.0,0,0,0.0,0.0,1,6,1,2.16,0.0,111.15,108.99,4,3,True,1,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,5,2,112.05,9.0,0.0,0,1,0.0,False,False,True,False,False,11.1,True,False,2015,False,False,False,True,False,False,2018,6,151300.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,True,False,False,False,False,120,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
60.48,0.0,0.0,0.0,2,2,1935,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,6,0.0,0.0,0,0,False,False,False,False,True,False,False,0,True,False,False,False,False,False,False,False,True,0,0.0,10.08,False,False,False,True,False,3,768.06,4,4,False,True,False,False,False,2,0.0,0,0,0.0,0.0,1,1,1,0.0,0.0,38.88,38.88,2,3,False,1,2,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,1,60.48,0.0,0.0,0,2,0.0,False,False,True,False,False,18.3,True,False,1960,False,False,False,True,False,False,2016,6,61200.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,False,False,False,True,False,30,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
260.82,0.0,0.0,0.0,3,2,1986,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,2.0,59.85,3,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,15.66,False,False,True,False,False,2,1394.82,8,6,False,True,False,False,False,2,0.0,1,4,0.0,1.0,3,5,2,104.85,36.0,140.85,0.0,4,3,True,1,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,10,2,260.82,6.48,0.0,0,2,0.0,False,False,True,False,False,20.684476534296028,True,False,1986,True,False,False,False,False,False,2018,5,243950.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
90.09,57.6,0.0,0.0,2,3,1982,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,2.0,44.1,1,3,False,True,False,False,False,False,False,3,True,False,False,False,False,True,False,False,False,0,0.0,8.28,False,False,True,False,False,3,968.31,5,4,False,True,False,False,False,2,0.0,1,4,0.0,0.0,1,2,5,17.1,72.99,90.09,0.0,4,3,True,1,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,5,2,147.69,0.0,0.0,0,4,0.0,False,False,True,False,False,21.0,True,False,1982,False,False,False,True,False,False,2018,7,119000.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,50,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
